Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,NumWebVisitsMonth,Complain,Response,Children,Expenses,TotalAcceptedCmp,NumTotalPurchases,Total_Engaged_Days
1954,Post Graduate,Single,57333.0,2012-09-22,55,6,0,1,1,1662,0,33,831
1982,Post Graduate,In Relationship,32313.0,2013-11-02,60,9,0,0,1,159,0,11,425
1953,Post Graduate,Single,84953.0,2013-03-06,73,2,0,1,0,1024,3,18,666
1968,Post Graduate,Single,27071.0,2014-04-23,90,6,0,0,1,35,0,7,253
1957,Post Graduate,In Relationship,68148.0,2013-08-31,86,2,0,0,0,1042,0,15,488
1965,Post Graduate,In Relationship,65735.0,2013-07-12,37,7,0,0,2,395,0,19,538
1975,Post Graduate,In Relationship,86836.0,2012-12-09,7,5,0,1,0,557,3,23,753
1963,Post Graduate,In Relationship,4023.0,2014-06-23,29,19,0,0,2,9,0,15,192
1990,Post Graduate,In Relationship,30093.0,2013-08-07,19,7,0,0,0,69,0,6,512
1966,Post Graduate,In Relationship,57705.0,2014-11-01,14,6,0,0,1,486,0,18,61
1988,Post Graduate,Single,25008.0,2014-02-02,72,8,0,0,1,34,0,6,333
1995,Post Graduate,Single,83257.0,2012-09-18,56,6,1,1,0,1365,2,28,835
1975,Post Graduate,In Relationship,22280.0,2013-05-19,85,8,0,0,1,13,0,4,592
1978,Post Graduate,In Relationship,72159.0,2012-10-29,62,2,0,0,0,1401,0,21,794
1961,Post Graduate,In Relationship,64260.0,2013-11-01,1,3,0,1,0,1574,0,14,426
1984,Post Graduate,Single,82733.0,2013-10-09,28,4,0,1,0,1323,0,20,449
1971,Post Graduate,Single,74290.0,2013-12-08,70,6,0,0,1,1217,2,32,389
1951,Post Graduate,Single,58217.0,2012-11-17,84,6,0,0,3,103,0,7,775
1976,Post Graduate,In Relationship,21024.0,2013-04-07,89,7,0,0,0,84,0,7,634
1972,Post Graduate,In Relationship,70116.0,2013-01-26,73,1,0,0,0,1536,0,23,705
1985,Post Graduate,In Relationship,54006.0,2012-09-18,42,7,0,0,1,581,0,18,835
1966,Post Graduate,In Relationship,69063.0,2012-07-11,16,3,0,0,1,928,0,14,904
1975,Post Graduate,Single,11448.0,2013-12-15,16,6,0,0,0,14,0,4,382
1979,Post Graduate,Single,61825.0,2013-07-08,56,4,0,0,1,424,0,15,542
1971,Post Graduate,In Relationship,70886.0,2013-10-14,65,2,0,0,1,960,0,14,444
1982,Post Graduate,In Relationship,69109.0,2012-09-11,10,4,0,1,0,1555,1,20,842
1973,Post Graduate,Single,60208.0,2012-07-10,13,7,0,1,2,656,1,29,905
1968,Post Graduate,In Relationship,32889.0,2013-06-09,78,5,0,0,2,55,0,9,571
1984,Post Graduate,Single,34738.0,2014-11-05,51,6,0,0,1,20,0,5,57
1971,Post Graduate,In Relationship,30538.0,2012-01-10,27,10,0,0,1,367,0,17,1087
1977,Post Graduate,In Relationship,82326.0,2014-10-03,30,2,0,1,0,2257,3,22,90
1967,Post Graduate,Single,26642.0,2014-01-03,71,6,0,0,1,42,0,7,363
1964,Post Graduate,Single,69932.0,2013-12-06,97,4,0,0,1,1049,0,26,391
1972,Post Graduate,Single,44503.0,2014-04-16,83,6,0,0,2,48,0,7,260
1948,Post Graduate,Single,60200.0,2013-02-01,3,6,0,0,1,685,0,25,699
1952,Post Graduate,Single,49638.0,2014-04-19,71,2,0,0,1,39,0,5,257
1987,Post Graduate,Single,23830.0,2014-07-02,3,7,0,0,0,43,0,5,183
1959,Post Graduate,Single,33051.0,2012-08-16,15,9,0,1,0,835,0,21,868
1958,Post Graduate,In Relationship,72905.0,2014-01-21,52,1,0,0,0,1515,1,20,345
1951,Post Graduate,In Relationship,69702.0,2013-02-19,8,4,0,0,1,1039,0,26,681
1975,Post Graduate,Single,70300.0,2013-07-15,89,8,0,0,1,1596,0,26,535
1984,Post Graduate,In Relationship,70643.0,2012-10-15,66,6,0,1,0,1828,0,18,808
1969,Post Graduate,In Relationship,30396.0,2014-04-30,22,7,0,1,1,34,1,6,246
1968,Post Graduate,Single,50616.0,2014-04-18,56,7,0,0,1,149,0,10,258
1969,Post Graduate,Single,62772.0,2013-05-19,74,2,0,0,1,946,1,23,592
1985,Post Graduate,Single,30298.0,2014-05-19,48,3,0,0,0,28,0,6,227
1984,Post Graduate,Single,52413.0,2012-03-11,67,7,0,0,1,450,0,17,1026
1957,Post Graduate,In Relationship,44155.0,2014-01-19,24,4,0,0,2,46,0,5,347
1971,Post Graduate,Single,86979.0,2013-07-11,67,2,0,1,0,1702,1,16,539
1975,Post Graduate,In Relationship,76532.0,2013-09-09,38,5,0,0,2,820,0,25,479
1982,Post Graduate,In Relationship,42081.0,2013-02-26,86,6,0,0,1,382,1,15,674
1988,Post Graduate,In Relationship,67546.0,2012-08-31,90,3,0,0,0,2126,0,20,853
1989,Post Graduate,In Relationship,88420.0,2014-02-05,87,1,0,0,0,2069,3,20,330
1985,Post Graduate,In Relationship,31158.0,2013-01-27,62,8,0,0,1,72,0,7,704
1968,Post Graduate,Single,61671.0,2014-03-06,23,8,0,0,1,732,2,28,301
1974,Post Graduate,Single,69719.0,2014-05-26,99,1,0,0,0,801,0,11,220
1949,Post Graduate,Single,49160.0,2013-10-20,29,6,0,0,1,236,0,12,438
1978,Under Graduate,In Relationship,24882.0,2012-09-09,52,6,0,0,1,80,1,5,844
1954,Post Graduate,Single,90933.0,2014-03-31,90,1,0,0,0,1685,1,15,276
1945,Post Graduate,Single,113734.0,2014-05-28,9,1,0,0,0,277,0,27,218
1950,Post Graduate,In Relationship,59292.0,2013-06-13,71,3,0,0,1,507,0,18,567
1964,Post Graduate,In Relationship,45759.0,2013-02-23,13,7,0,0,2,68,0,7,677
1983,Post Graduate,Single,22148.0,2014-04-13,16,7,0,0,0,49,0,5,263
1987,Post Graduate,In Relationship,73395.0,2014-03-18,94,2,0,0,0,397,0,15,289
1971,Post Graduate,Single,29819.0,2013-10-24,77,6,0,0,1,39,0,9,434
1968,Post Graduate,In Relationship,45688.0,2014-01-25,20,4,0,0,1,306,1,14,341
1954,Post Graduate,In Relationship,62820.0,2013-11-05,51,1,0,0,0,976,0,14,422
1971,Post Graduate,In Relationship,60491.0,2013-06-09,81,5,0,0,1,1028,0,28,571
1986,Post Graduate,In Relationship,33235.0,2014-05-02,71,7,0,0,1,70,0,7,244
1959,Post Graduate,In Relationship,35701.0,2013-03-19,36,6,0,0,0,46,0,5,653
1980,Post Graduate,In Relationship,31535.0,2013-09-26,95,7,0,0,1,51,1,5,462
1960,Post Graduate,In Relationship,92556.0,2014-04-20,32,0,0,0,0,1263,0,21,256
1970,Post Graduate,Single,67384.0,2012-10-11,32,5,0,0,1,1490,1,22,812
1971,Post Graduate,In Relationship,80573.0,2012-10-14,85,2,0,0,0,1564,0,24,809
1967,Post Graduate,In Relationship,77870.0,2012-08-22,93,8,0,1,1,1815,2,18,862
1963,Post Graduate,Single,52278.0,2013-01-25,24,8,0,0,1,1198,0,31,706
1968,Post Graduate,Single,57107.0,2012-08-24,44,8,0,1,1,416,2,23,860
1990,Post Graduate,In Relationship,18929.0,2013-02-16,15,6,0,0,0,85,0,6,684
1981,Post Graduate,Single,36038.0,2013-05-31,82,6,0,0,1,47,0,8,580
1976,Post Graduate,Single,20180.0,2013-02-20,27,7,0,0,0,137,0,8,680
1965,Post Graduate,In Relationship,34230.0,2012-12-26,72,7,0,0,2,21,0,4,736
1977,Post Graduate,Single,31878.0,2014-06-22,7,3,0,0,1,70,0,6,193
1972,Post Graduate,In Relationship,70932.0,2014-01-19,57,3,0,0,1,909,0,22,347
1956,Post Graduate,Single,91249.0,2012-10-20,84,4,0,1,0,1676,4,22,803
1943,Post Graduate,Single,77598.0,2013-01-10,53,3,0,0,0,1735,1,26,721
1959,Post Graduate,Single,80982.0,2013-08-01,48,5,1,0,2,1191,0,30,518
1977,Post Graduate,In Relationship,22701.0,2013-05-09,2,5,0,0,1,24,0,5,602
1969,Post Graduate,In Relationship,55212.0,2012-11-23,65,8,0,0,1,1182,2,20,769
1970,Post Graduate,In Relationship,70617.0,2013-06-23,45,2,0,0,0,1280,0,14,557
1957,Post Graduate,Single,64849.0,2012-11-13,42,5,0,1,0,1336,0,19,779
1965,Post Graduate,In Relationship,62694.0,2013-06-17,29,7,0,0,2,749,0,24,563
1974,Post Graduate,In Relationship,61917.0,2013-11-20,83,5,0,0,2,91,0,7,407
1947,Post Graduate,In Relationship,67472.0,2013-09-28,93,3,0,0,1,414,0,15,460
1982,Post Graduate,In Relationship,21059.0,2014-07-01,40,6,0,0,1,44,0,9,184
1968,Post Graduate,In Relationship,29543.0,2014-01-04,47,7,0,0,2,63,0,8,362
1951,Post Graduate,In Relationship,75903.0,2013-08-04,50,3,0,0,1,901,0,23,515
1975,Post Graduate,In Relationship,34984.0,2012-06-09,40,7,0,0,2,38,0,6,936
1956,Post Graduate,Single,54998.0,2013-10-03,3,4,0,1,1,455,0,20,455
1949,Post Graduate,Single,54356.0,2012-11-19,62,8,0,1,1,775,0,24,773
1959,Post Graduate,In Relationship,34242.0,2014-03-23,25,5,0,0,1,15,0,4,284
1973,Post Graduate,In Relationship,25410.0,2013-08-31,48,4,0,0,1,38,0,6,488
1984,Post Graduate,In Relationship,73356.0,2014-06-02,56,2,0,1,0,1512,3,22,213
1950,Post Graduate,In Relationship,28320.0,2013-01-14,68,8,0,0,1,43,0,5,717
1977,Post Graduate,Single,23763.0,2012-07-08,64,7,0,0,1,42,0,5,907
1984,Post Graduate,In Relationship,72570.0,2014-04-25,67,1,0,0,0,1089,0,23,251
1976,Post Graduate,In Relationship,34529.0,2012-09-14,94,7,0,0,1,162,0,9,839
1951,Post Graduate,Single,70792.0,2013-06-02,82,3,0,0,0,1272,0,19,578
1982,Post Graduate,In Relationship,63211.0,2012-02-11,3,2,0,1,0,1173,0,20,1055
1974,Post Graduate,In Relationship,83891.0,2014-06-20,24,1,0,0,1,816,0,22,195
1968,Post Graduate,Single,36065.0,2013-03-31,54,8,0,0,2,74,0,9,641
1954,Post Graduate,In Relationship,39898.0,2013-12-02,20,7,0,0,1,134,0,9,395
1940,Post Graduate,Single,51141.0,2013-08-07,96,5,0,0,0,157,0,9,512
1976,Post Graduate,In Relationship,56939.0,2013-09-18,19,3,0,0,1,561,0,18,470
1951,Post Graduate,Single,80872.0,2014-12-05,60,1,0,0,0,1336,0,19,27
1976,Post Graduate,In Relationship,72335.0,2012-08-13,2,8,0,1,0,2092,0,23,871
1964,Post Graduate,Single,61798.0,2013-11-23,13,4,0,0,0,463,0,16,404
1950,Post Graduate,Single,76842.0,2014-03-05,37,0,0,0,0,1130,0,17,302
1976,Post Graduate,In Relationship,29478.0,2014-01-17,59,6,0,0,1,20,0,5,349
1956,Post Graduate,Single,46998.0,2012-10-22,55,7,0,0,1,377,1,18,801
1990,Post Graduate,Single,96843.0,2013-04-23,60,2,0,1,0,1544,1,28,618
1950,Post Graduate,Single,56551.0,2014-07-05,48,4,0,0,2,138,0,10,180
1965,Post Graduate,In Relationship,70053.0,2013-03-07,38,5,0,0,1,1012,0,26,665
1962,Post Graduate,Single,71670.0,2013-09-07,8,6,0,1,0,1766,3,15,481
1978,Post Graduate,In Relationship,44359.0,2014-06-17,19,3,0,0,2,45,0,9,198
1952,Post Graduate,Single,40887.0,2013-06-05,32,9,0,1,2,161,0,10,575
1966,Post Graduate,Single,48877.0,2014-05-01,27,7,0,0,1,144,0,8,245
1947,Post Graduate,In Relationship,74485.0,2013-08-24,58,3,0,0,0,1734,0,26,495
1972,Post Graduate,In Relationship,64474.0,2013-10-22,59,5,0,0,1,823,0,22,436
1963,Post Graduate,In Relationship,77226.0,2014-02-28,29,3,0,0,1,1138,0,28,307
1949,Post Graduate,Single,72643.0,2013-02-27,60,2,0,1,0,1429,1,21,673
1978,Post Graduate,In Relationship,85738.0,2014-01-23,41,1,0,0,0,1371,2,21,343
1966,Post Graduate,Single,55686.0,2013-02-14,27,4,0,0,1,982,1,16,686
1983,Post Graduate,Single,39062.0,2014-03-25,28,4,0,0,1,44,1,5,282
1971,Post Graduate,In Relationship,34600.0,2013-01-01,8,8,0,1,2,318,0,17,730
1975,Post Graduate,In Relationship,40794.0,2013-07-04,18,7,0,0,1,434,0,16,546
1971,Post Graduate,In Relationship,54690.0,2013-07-11,76,3,0,0,2,198,0,12,539
1969,Post Graduate,In Relationship,4428.0,2013-05-10,0,1,0,0,1,359,0,25,601
1963,Post Graduate,In Relationship,32632.0,2012-02-08,32,5,0,0,0,576,0,18,1058
1968,Post Graduate,Single,38236.0,2013-09-20,2,7,0,0,2,88,0,11,468
1979,Post Graduate,In Relationship,36781.0,2014-10-04,16,8,0,1,1,63,0,6,89
1984,Post Graduate,Single,31385.0,2012-05-12,56,8,0,1,1,27,1,4,964
1984,Post Graduate,In Relationship,24570.0,2013-02-27,97,9,0,0,1,193,0,11,673
1974,Post Graduate,Single,25509.0,2012-09-18,15,9,0,1,1,101,0,9,835
1951,Post Graduate,In Relationship,94642.0,2014-12-02,35,1,0,0,0,2211,2,21,30
1962,Post Graduate,In Relationship,58646.0,2013-10-06,3,4,0,0,1,140,0,8,452
1975,Post Graduate,Single,53201.0,2013-12-02,49,7,0,0,2,415,0,22,395
1957,Post Graduate,In Relationship,21994.0,2012-12-24,4,5,0,0,1,22,0,4,738
1978,Post Graduate,In Relationship,57113.0,2013-06-02,45,7,0,0,2,263,0,16,578
1991,Post Graduate,In Relationship,51373.0,2013-06-22,37,4,0,0,0,393,0,12,558
1986,Post Graduate,In Relationship,23477.0,2013-10-21,39,8,0,0,1,147,0,10,437
1956,Post Graduate,In Relationship,58116.0,2014-04-13,38,2,0,0,1,443,0,16,263
1963,Post Graduate,Single,72968.0,2013-12-16,8,3,0,1,0,1958,1,19,381
1971,Post Graduate,In Relationship,39791.0,2013-03-28,89,7,0,0,1,174,0,10,644
1947,Post Graduate,Single,91712.0,2013-10-17,47,3,0,1,0,2217,1,27,441
1958,Post Graduate,Single,94472.0,2014-03-04,75,5,0,0,1,1691,2,16,303
1960,Post Graduate,In Relationship,13672.0,2013-04-17,86,8,0,0,2,25,0,6,624
1980,Post Graduate,In Relationship,96547.0,2014-05-23,4,2,0,1,0,809,3,21,223
1975,Post Graduate,In Relationship,79205.0,2012-08-29,73,4,0,1,0,895,1,16,855
1975,Post Graduate,In Relationship,56559.0,2012-12-25,46,4,0,0,1,484,0,18,737
1973,Post Graduate,In Relationship,32644.0,2013-01-16,38,8,0,0,1,413,1,18,715
1980,Post Graduate,Single,67506.0,2014-02-01,73,3,0,0,1,331,0,12,334
1970,Post Graduate,Single,24206.0,2013-08-03,66,6,0,0,1,25,0,5,516
1967,Post Graduate,Single,28420.0,2013-12-24,36,6,0,0,1,13,0,4,373
1970,Post Graduate,In Relationship,22979.0,2012-06-09,29,8,0,1,1,115,0,10,936
1966,Post Graduate,Single,33279.0,2014-12-06,29,3,0,0,0,16,0,4,26
1972,Post Graduate,Single,46423.0,2013-09-18,6,7,0,0,2,92,0,9,470
1977,Post Graduate,In Relationship,30368.0,2013-07-11,97,8,0,0,1,52,0,7,539
1970,Post Graduate,In Relationship,63684.0,2012-11-26,61,5,0,0,1,1464,0,23,766
1964,Post Graduate,Single,41638.0,2013-02-13,68,8,0,0,1,441,1,17,687
1959,Post Graduate,Single,68805.0,2013-09-17,73,2,0,0,1,283,0,12,471
1966,Post Graduate,In Relationship,65814.0,2014-02-03,90,5,0,0,1,747,0,23,332
1958,Post Graduate,Single,71964.0,2013-05-20,81,3,0,0,0,1870,0,17,591
1986,Post Graduate,Single,39146.0,2013-02-14,1,8,0,0,1,165,0,11,686
1977,Post Graduate,In Relationship,96876.0,2013-06-08,79,2,0,1,0,1941,3,24,572
1981,Under Graduate,In Relationship,34445.0,2013-01-27,92,9,0,0,0,839,0,27,704
1958,Post Graduate,Single,68281.0,2012-07-08,31,5,0,1,0,1655,0,25,907
1975,Post Graduate,In Relationship,37284.0,2013-03-29,46,6,0,0,2,23,0,4,643
1983,Post Graduate,In Relationship,36790.0,2013-01-03,14,9,0,1,0,66,0,6,728
1967,Post Graduate,In Relationship,27943.0,2013-04-15,89,8,0,0,2,37,0,8,626
1951,Post Graduate,Single,22263.0,2014-03-30,31,6,1,0,2,21,0,6,277
1972,Post Graduate,In Relationship,30261.0,2012-09-25,75,8,0,0,3,22,0,4,828
1978,Post Graduate,In Relationship,28587.0,2014-12-02,42,6,0,0,1,78,0,9,30
1982,Post Graduate,In Relationship,43815.0,2013-05-04,53,6,0,0,1,79,0,6,607
1956,Post Graduate,In Relationship,48195.0,2014-01-21,53,6,0,0,2,265,0,17,345
1952,Post Graduate,In Relationship,77027.0,2014-05-02,23,4,0,0,1,1175,0,19,244
1965,Post Graduate,In Relationship,71322.0,2013-02-16,57,4,0,0,1,1305,0,28,684
1979,Post Graduate,In Relationship,32765.0,2014-02-23,49,5,0,0,1,46,0,8,312
1965,Post Graduate,In Relationship,29672.0,2013-12-03,6,6,0,0,2,25,0,4,394
1953,Post Graduate,Single,23272.0,2013-10-17,29,4,0,0,0,46,0,5,441
1949,Post Graduate,In Relationship,49912.0,2012-07-09,5,8,0,1,1,874,1,26,906
1985,Post Graduate,In Relationship,7500.0,2012-01-08,98,9,0,0,1,100,0,10,1089
1947,Post Graduate,Single,68117.0,2013-10-03,80,6,0,1,1,930,1,25,455
1955,Post Graduate,In Relationship,67225.0,2013-11-26,4,5,0,0,1,868,0,23,401
1976,Post Graduate,In Relationship,17649.0,2013-12-11,70,8,0,0,1,45,0,9,386
1975,Post Graduate,In Relationship,55914.0,2013-04-29,32,7,0,0,1,1260,0,29,612
1984,Post Graduate,In Relationship,40059.0,2013-09-28,82,8,0,0,1,414,1,12,460
1950,Post Graduate,In Relationship,60905.0,2013-05-12,27,2,0,0,1,392,0,15,599
1977,Post Graduate,In Relationship,75330.0,2012-04-10,94,6,0,0,2,1109,0,29,996
1951,Post Graduate,Single,60689.0,2013-01-06,23,3,0,0,1,639,0,22,725
1984,Post Graduate,In Relationship,38680.0,2013-03-28,97,7,0,0,1,79,0,6,644
1982,Post Graduate,In Relationship,61416.0,2013-08-02,25,6,0,0,0,1665,1,24,517
1991,Post Graduate,Single,49767.0,2013-02-05,92,4,0,0,0,692,0,18,695
1970,Post Graduate,Single,83273.0,2012-09-25,98,7,0,0,3,1392,0,29,828
1981,Post Graduate,In Relationship,29009.0,2013-11-29,19,6,0,0,1,44,0,7,398
1979,Post Graduate,In Relationship,45057.0,2013-01-12,80,5,0,0,1,50,0,6,719
1971,Post Graduate,In Relationship,37150.0,2012-11-09,80,7,0,0,1,467,0,21,783
1970,Post Graduate,Single,43020.0,2013-11-30,79,6,0,0,1,223,0,12,397
1959,Post Graduate,In Relationship,53154.0,2014-09-06,50,4,0,0,1,158,0,9,117
1973,Post Graduate,In Relationship,65308.0,2013-11-09,60,4,0,0,0,1211,2,28,418
1970,Post Graduate,Single,76467.0,2012-08-17,44,6,0,1,1,1575,0,14,867
1947,Post Graduate,In Relationship,81044.0,2013-12-27,0,1,0,0,0,1208,0,22,370
1951,Post Graduate,In Relationship,32871.0,2013-09-03,28,4,0,0,2,43,0,5,485
1975,Post Graduate,Single,55801.0,2013-09-22,35,7,0,0,2,527,1,21,466
1959,Post Graduate,Single,76320.0,2014-06-22,49,2,0,0,1,932,0,15,193
1955,Post Graduate,Single,36927.0,2014-02-06,46,8,0,0,2,71,0,8,329
1953,Post Graduate,In Relationship,48794.0,2014-06-26,97,4,0,0,2,54,0,5,189
1965,Post Graduate,Single,23478.0,2013-03-19,51,8,0,0,0,129,0,7,653
1973,Post Graduate,Single,71128.0,2012-06-10,80,7,0,0,1,1615,0,27,935
1976,Post Graduate,Single,70179.0,2013-07-21,10,5,0,0,1,1034,0,26,529
1950,Post Graduate,In Relationship,59462.0,2013-05-01,29,7,0,0,1,1088,0,25,610
1969,Post Graduate,In Relationship,52247.25135379061,2013-05-18,52,3,0,0,2,721,0,25,593
1969,Post Graduate,In Relationship,38361.0,2013-12-27,74,7,0,0,1,137,0,10,370
1981,Post Graduate,Single,52247.25135379061,2013-05-31,82,6,0,0,1,47,0,8,580
1982,Post Graduate,In Relationship,70038.0,2013-10-25,54,2,0,0,0,1244,0,17,433
1978,Post Graduate,In Relationship,42554.0,2013-12-01,93,4,0,0,2,41,0,7,396
1974,Post Graduate,In Relationship,67445.0,2012-12-08,63,6,0,0,1,1174,0,32,754
1951,Post Graduate,Single,67046.0,2013-06-01,92,2,0,0,1,993,0,15,579
1948,Post Graduate,In Relationship,42192.0,2013-06-09,40,4,0,0,0,100,0,7,571
1952,Post Graduate,In Relationship,77610.0,2012-10-29,70,7,0,0,1,1680,0,17,794
1984,Post Graduate,In Relationship,31761.0,2014-05-04,96,5,0,0,1,98,0,9,242
1979,Post Graduate,In Relationship,34350.0,2013-10-19,81,7,0,0,1,48,0,5,439
1949,Post Graduate,In Relationship,54591.0,2013-05-08,63,5,0,0,1,519,0,19,603
1956,Post Graduate,In Relationship,71866.0,2013-12-25,85,3,0,0,1,715,0,20,372
1969,Post Graduate,In Relationship,25293.0,2013-09-15,51,8,0,0,1,37,0,5,473
1987,Post Graduate,Single,42000.0,2013-10-01,23,5,0,1,0,653,0,20,457
1983,Post Graduate,In Relationship,69520.0,2013-07-07,95,5,0,0,0,1455,0,21,543
1970,Post Graduate,Single,64713.0,2014-07-02,11,4,0,1,1,602,0,19,183
1977,Post Graduate,In Relationship,27889.0,2013-05-07,42,6,0,0,1,26,0,5,604
1960,Under Graduate,Single,22123.0,2014-03-27,77,5,0,0,0,102,0,7,280
1971,Post Graduate,In Relationship,52247.25135379061,2013-03-03,82,8,0,0,2,97,0,10,669
1954,Post Graduate,In Relationship,52247.25135379061,2013-06-23,83,6,0,0,1,207,0,11,557
1973,Post Graduate,In Relationship,27803.0,2012-08-26,40,8,0,0,1,176,0,9,858
1955,Post Graduate,Single,52247.25135379061,2013-10-18,95,7,0,0,1,450,0,15,440
1960,Post Graduate,In Relationship,51651.0,2012-07-11,32,8,0,0,1,433,0,17,904
1988,Post Graduate,In Relationship,68487.0,2013-01-13,48,4,0,0,0,1366,0,30,718
1943,Post Graduate,Single,52247.25135379061,2013-10-30,75,1,0,1,0,1564,1,22,428
1969,Post Graduate,In Relationship,56796.0,2013-02-16,24,7,0,0,1,1001,0,27,684
1992,Post Graduate,In Relationship,87000.0,2012-12-15,61,2,0,0,0,961,0,18,747
1959,Post Graduate,In Relationship,79823.0,2014-03-31,6,2,0,0,1,1518,1,23,276
1980,Post Graduate,Single,30828.0,2013-04-10,16,3,0,0,1,56,0,8,631
1971,Post Graduate,In Relationship,34109.0,2013-06-11,39,4,0,0,1,22,0,4,569
1974,Post Graduate,Single,53367.0,2013-08-31,2,7,0,1,2,400,0,21,488
1969,Under Graduate,In Relationship,22390.0,2013-10-21,49,7,0,0,0,26,0,4,437
1976,Post Graduate,In Relationship,71322.0,2014-02-05,31,2,0,0,1,350,0,13,330
1993,Post Graduate,Single,79244.0,2012-12-19,58,1,0,1,0,1216,2,22,743
1949,Post Graduate,In Relationship,49912.0,2012-07-09,5,8,0,1,1,874,1,26,906
1950,Post Graduate,In Relationship,48699.0,2013-05-21,90,5,0,0,2,40,0,5,590
1975,Post Graduate,In Relationship,80144.0,2013-09-30,47,1,0,0,0,1367,0,19,458
1956,Post Graduate,Single,54252.0,2013-05-28,25,6,0,0,2,264,0,15,583
1976,Post Graduate,In Relationship,81929.0,2012-09-29,60,6,0,1,1,2053,2,20,824
1975,Post Graduate,In Relationship,76068.0,2012-11-29,67,6,0,0,1,1376,2,10,763
1976,Post Graduate,In Relationship,53204.0,2014-03-20,40,4,0,0,2,45,0,5,287
1949,Post Graduate,In Relationship,67911.0,2014-05-22,63,3,0,0,1,976,0,27,224
1984,Post Graduate,In Relationship,14796.0,2012-09-17,1,9,0,1,1,51,0,6,836
1974,Post Graduate,In Relationship,78128.0,2014-02-19,89,3,0,0,1,1264,2,20,316
1972,Under Graduate,In Relationship,14188.0,2013-02-28,40,6,0,0,0,75,0,7,672
1986,Under Graduate,In Relationship,20425.0,2012-10-29,5,7,0,0,1,57,0,7,794
1962,Post Graduate,In Relationship,58646.0,2013-10-06,3,4,0,0,1,140,0,8,452
1970,Post Graduate,Single,72967.0,2012-12-15,1,5,0,1,1,497,1,19,747
1949,Post Graduate,In Relationship,48150.0,2013-08-06,24,7,0,0,1,266,0,13,513
1961,Post Graduate,Single,82332.0,2012-09-17,89,2,0,1,0,2006,1,21,836
1955,Post Graduate,Single,58275.0,2013-02-06,48,7,0,0,2,615,0,23,694
1981,Post Graduate,In Relationship,44953.0,2012-12-21,31,6,0,0,0,1021,1,24,741
1953,Post Graduate,In Relationship,34587.0,2014-05-16,68,4,0,0,2,22,0,6,230
1974,Post Graduate,In Relationship,43018.0,2013-01-11,46,5,0,0,1,133,0,7,720
1954,Post Graduate,In Relationship,45736.0,2013-07-24,92,7,0,0,1,437,0,19,526
1969,Post Graduate,In Relationship,66476.0,2013-04-12,80,4,0,0,1,1013,0,26,629
1981,Post Graduate,In Relationship,27733.0,2013-08-26,16,7,0,0,1,57,0,7,493
1952,Post Graduate,In Relationship,69805.0,2014-01-21,50,2,0,0,1,1038,0,27,345
1962,Post Graduate,Single,72217.0,2013-10-04,93,2,0,0,0,1573,0,22,454
1971,Post Graduate,Single,25818.0,2012-10-18,51,7,0,0,1,28,0,4,805
1976,Post Graduate,In Relationship,37509.0,2012-12-09,24,7,0,0,1,123,0,9,753
1976,Post Graduate,In Relationship,25176.0,2013-10-08,79,7,0,0,2,13,0,4,450
1980,Post Graduate,In Relationship,43586.0,2012-08-30,26,8,0,0,1,132,0,10,854
1956,Post Graduate,In Relationship,53230.0,2012-03-08,86,5,0,0,1,732,0,23,1029
1957,Post Graduate,In Relationship,50116.0,2014-06-20,68,5,0,0,2,66,1,7,195
1972,Post Graduate,In Relationship,84906.0,2013-04-10,98,2,0,0,0,1631,3,24,631
1966,Post Graduate,In Relationship,61286.0,2013-02-08,34,5,0,0,1,608,0,18,692
1986,Post Graduate,In Relationship,82333.0,2013-03-30,60,2,0,1,0,1822,1,18,642
1965,Post Graduate,In Relationship,65220.0,2012-03-09,3,6,0,1,0,1282,0,23,1028
1974,Post Graduate,In Relationship,33590.0,2013-03-11,65,7,0,0,3,8,0,4,661
1976,Post Graduate,Single,30992.0,2013-04-22,83,7,0,0,1,43,0,5,619
1976,Post Graduate,Single,72309.0,2013-11-03,64,3,0,1,0,1931,1,20,424
1949,Post Graduate,In Relationship,156924.0,2013-08-29,85,0,0,0,0,8,0,0,490
1980,Under Graduate,In Relationship,16005.0,2012-08-14,69,8,0,0,1,103,0,8,870
1957,Post Graduate,Single,65487.0,2014-10-01,48,2,0,0,0,1169,0,17,92
1965,Post Graduate,In Relationship,58692.0,2014-06-04,21,7,0,0,1,395,0,15,211
1969,Post Graduate,Single,40590.0,2013-02-10,30,6,0,0,2,258,1,15,690
1970,Post Graduate,Single,20587.0,2014-11-05,39,7,0,0,1,25,0,5,57
1954,Post Graduate,Single,62637.0,2014-01-03,76,2,0,0,1,185,0,10,363
1966,Post Graduate,Single,29435.0,2012-06-08,11,9,0,1,2,180,0,11,937
1974,Post Graduate,Single,19346.0,2014-01-30,26,8,0,0,1,22,0,5,336
1971,Post Graduate,In Relationship,35788.0,2014-01-23,34,6,0,0,2,44,0,7,343
1968,Post Graduate,Single,36997.0,2013-01-02,72,5,0,0,2,94,0,12,729
1957,Post Graduate,In Relationship,23539.0,2014-02-28,13,6,0,0,0,81,0,7,307
1973,Post Graduate,Single,65333.0,2014-01-17,58,6,0,0,1,798,2,28,349
1957,Post Graduate,Single,78499.0,2013-11-23,12,4,0,1,0,1334,1,19,404
